Resolution	0,3125 Hz			
          7,937500000e+01	          9,504091144e-01	          0,000000000e+00		
          7,968750000e+01	          9,016070962e-01	          0,000000000e+00		
          8,000000000e+01	          9,010652900e-01	          0,000000000e+00		
          8,031250000e+01	          9,258242846e-01	          0,000000000e+00		
          8,062500000e+01	          9,709411860e-01	          0,000000000e+00		
          8,093750000e+01	          9,482914805e-01	          0,000000000e+00		
          8,125000000e+01	          9,142125845e-01	          0,000000000e+00		
          8,156250000e+01	          9,514549375e-01	          0,000000000e+00		
          8,187500000e+01	          9,763267636e-01	          0,000000000e+00		
          8,218750000e+01	          9,399729967e-01	          0,000000000e+00		
          8,250000000e+01	          9,645432830e-01	          0,000000000e+00		
          8,281250000e+01	          9,546594620e-01	          0,000000000e+00		
          8,312500000e+01	          9,323897362e-01	          0,000000000e+00		
          8,343750000e+01	          9,316501617e-01	          0,000000000e+00		
          8,375000000e+01	          9,373174310e-01	          0,000000000e+00		
          8,406250000e+01	          9,082872272e-01	          0,000000000e+00		
          8,437500000e+01	          9,777092338e-01	          0,000000000e+00		
          8,468750000e+01	          8,702258468e-01	          0,000000000e+00		
          8,500000000e+01	          9,344693422e-01	          0,000000000e+00		
          8,531250000e+01	          9,174802899e-01	          0,000000000e+00		
          8,562500000e+01	          9,229573011e-01	          0,000000000e+00		
          8,593750000e+01	          9,435998797e-01	          0,000000000e+00		
          8,625000000e+01	          9,335497618e-01	          0,000000000e+00		
          8,656250000e+01	          9,836459160e-01	          0,000000000e+00		
          8,687500000e+01	          9,448071718e-01	          0,000000000e+00		
          8,718750000e+01	          8,923828602e-01	          0,000000000e+00		
          8,750000000e+01	          9,399081469e-01	          0,000000000e+00		
          8,781250000e+01	          9,528428912e-01	          0,000000000e+00		
          8,812500000e+01	          9,268056750e-01	          0,000000000e+00		
          8,843750000e+01	          8,696985841e-01	          0,000000000e+00		
          8,875000000e+01	          8,633744121e-01	          0,000000000e+00		
          8,906250000e+01	          9,615142941e-01	          0,000000000e+00		
          8,937500000e+01	          9,124801755e-01	          0,000000000e+00		
          8,968750000e+01	          9,159820676e-01	          0,000000000e+00		
          9,000000000e+01	          8,940081000e-01	          0,000000000e+00		
          9,031250000e+01	          9,127390385e-01	          0,000000000e+00		
          9,062500000e+01	          8,630709052e-01	          0,000000000e+00		
          9,093750000e+01	          8,929324746e-01	          0,000000000e+00		
          9,125000000e+01	          9,352842569e-01	          0,000000000e+00		
          9,156250000e+01	          8,300979137e-01	          0,000000000e+00		
          9,187500000e+01	          8,798115849e-01	          0,000000000e+00		
          9,218750000e+01	          9,084561467e-01	          0,000000000e+00		
          9,250000000e+01	          8,205012083e-01	          0,000000000e+00		
          9,281250000e+01	          9,421264529e-01	          0,000000000e+00		
          9,312500000e+01	          8,985918164e-01	          0,000000000e+00		
          9,343750000e+01	          9,046461582e-01	          0,000000000e+00		
          9,375000000e+01	          9,380699396e-01	          0,000000000e+00		
          9,406250000e+01	          9,474944472e-01	          0,000000000e+00		
          9,437500000e+01	          8,757928014e-01	          0,000000000e+00		
          9,468750000e+01	          9,452424049e-01	          0,000000000e+00		
          9,500000000e+01	          8,983978033e-01	          0,000000000e+00		
          9,531250000e+01	          9,403815269e-01	          0,000000000e+00		
          9,562500000e+01	          9,484004378e-01	          0,000000000e+00		
          9,593750000e+01	          9,236959219e-01	          0,000000000e+00		
          9,625000000e+01	          9,017634988e-01	          0,000000000e+00		
          9,656250000e+01	          9,781069756e-01	          0,000000000e+00		
